ann_term	generic	annotation
PF13823	0.541914094738224	Alcohol dehydrogenase GroES-associated
PF13840	0	ACT domain
PF13847	0.44933143021295	Methyltransferase domain
PF13856	0	ATP-binding sugar transporter from pro-phage
PF13857	0.301892763255977	Ankyrin repeats (many copies)
PF13860	0.111803398874989	FlgD Ig-like domain
PF13861	0.432829957549034	FlgD Tudor-like domain
PF13876	0	Phage protein (N4 Gp49/phage Sf6 gene 66) family
PF13884	0.157109975188711	Chaperone of endosialidase
PF13895	0	Immunoglobulin domain
PF13899	0.346547163758212	Thioredoxin-like
PF13910	0	Domain of unknown function (DUF4209)
PF13927	0	Immunoglobulin domain
PF13932	0	GidA associated domain
PF13935	0.43864001560635	Ead/Ea22-like protein
PF13936	1.29751466419361	Helix-turn-helix domain
PF13939	0.475840362551257	Toxin TisB, type I toxin-antitoxin system
PF13940	1.50731339504632	Toxin Ldr, type I toxin-antitoxin system
PF13941	0.382364396414689	MutL protein
PF13942	0.111803398874989	YfhG lipoprotein
PF13953	1.8811187083586	PapC C-terminal domain
PF13954	1.71326729091715	PapC N-terminal domain
PF13956	1.55159166949967	Toxin Ibs, type I toxin-antitoxin system
PF13957	0.525308830202394	Toxin YafO, type II toxin-antitoxin system
PF13973	0.72740217490095	Domain of unknown function (DUF4222)
PF13974	0.111803398874989	YebO-like protein
PF13977	0.505664120273177	BetI-type transcriptional repressor, C-terminal
PF13978	0	Protein of unknown function (DUF4223)
PF13979	0.332805489243922	SopA-like catalytic domain
PF13980	0.111803398874989	Uncharacterised protein family (UPF0370)
PF13981	0.490253099190431	SopA-like central domain
PF13982	0.111803398874989	YbfN-like lipoprotein
PF13983	0.111803398874989	YsaB-like lipoprotein
PF13984	0.111803398874989	MsyB protein
PF13985	0.111803398874989	YbgS-like protein
PF13986	0.301892763255977	Domain of unknown function (DUF4224)
PF13987	0.157109975188711	YedD-like protein
PF13988	0.265053135346409	Protein of unknown function (DUF4225)
PF13989	0	YejG-like protein
PF13990	0.63333055740009	YjcZ-like protein
PF13991	0.111803398874989	BssS protein family
PF13992	0.194464535831607	YecR-like lipoprotein
PF13993	0.301892763255977	YccJ-like protein
PF13994	0.402523684341302	PgaD-like protein
PF13995	0.265053135346409	YebF-like protein
PF13996	0.157109975188711	YobH-like protein
PF13997	0.157109975188711	YqjK-like protein
PF13998	0.157109975188711	MgrB protein
PF13999	0.301892763255977	MarB protein
PF14000	0	DNA packaging protein FI
PF14001	0.520315143063572	YdfZ protein
PF14002	0	YniB-like protein
PF14020	0.44933143021295	Protein of unknown function (DUF4236)
PF14022	0.290949993528402	Protein of unknown function (DUF4238)
PF14031	0.157109975188711	Putative serine dehydratase domain
PF14052	0.157109975188711	Capsule assembly protein Wzi
PF14072	0.376526429216774	DNA-sulfur modification-associated
PF14078	0.111803398874989	Domain of unknown function (DUF4259)
PF14082	0.111803398874989	Domain of unknown function (DUF4263)
PF14088	0.219320007803175	Domain of unknown function (DUF4268)
PF14090	0.111803398874989	Helix-turn-helix domain
PF14106	0.157109975188711	Domain of unknown function (DUF4279)
PF14124	0.219320007803175	Domain of unknown function (DUF4291)
PF14130	0.111803398874989	Domain of unknown function (DUF4297)
PF14137	0.157109975188711	Domain of unknown function (DUF4304)
PF14163	0.265053135346409	Super-infection exclusion protein B
PF14213	0.191182198207345	STAS-like domain of unknown function (DUF4325)
PF14220	1.11370916368046	Domain of unknown function (DUF4329)
PF14237	0	Domain of unknown function (DUF4339)
PF14252	0.111803398874989	Domain of unknown function (DUF4347)
PF14253	0.191182198207345	Bacteriophage abortive infection AbiH
PF14264	0	Glucosyl transferase GtrII
PF14267	0.111803398874989	Domain of unknown function (DUF4357)
PF14279	0.157109975188711	HNH endonuclease
PF14280	0.157109975188711	Domain of unknown function (DUF4365)
PF14281	0.243588675923112	PD-(D/E)XK nuclease superfamily
PF14282	0.572442026250451	FlxA-like protein
PF14284	0.392774937971778	PcfJ-like protein
PF14296	0.191182198207345	O-antigen polysaccharide polymerase Wzy
PF14297	0	Domain of unknown function (DUF4373)
PF14301	0.157109975188711	Domain of unknown function (DUF4376)
PF14305	0	TupA-like ATPgrasp
PF14310	0.111803398874989	Fibronectin type III-like domain
PF14319	0.741086270794092	Transposase zinc-binding domain
PF14330	0.392774937971778	Domain of unknown function (DUF4387)
PF14331	0.615079494707901	ImcF-related N-terminal domain
PF14335	0.157109975188711	Domain of unknown function (DUF4391)
PF14338	0.452664404709647	Mrr N-terminal domain
PF14348	0.381328457376398	Domain of unknown function (DUF4400)
PF14350	0.111803398874989	Beta protein
PF14354	0.265053135346409	Restriction alleviation protein Lar
PF14355	0.111803398874989	Abortive infection C-terminus
PF14359	0.111803398874989	Domain of unknown function (DUF4406)
PF14367	0	Domain of unknown function (DUF4411)
PF14373	0.111803398874989	Superinfection immunity protein
PF14376	0.191182198207345	Haem-binding domain
PF14378	0.392774937971778	PAP2 superfamily
PF14384	0.479978902489936	BrnA antitoxin of type II toxin-antitoxin system
PF14390	0.111803398874989	Putative  PD-(D/E)XK family member, (DUF4420)
PF14393	0.111803398874989	Domain of unknown function (DUF4422)
PF14412	0.157109975188711	A nuclease family of the HNH/ENDO VII superfamily with conserved AHH
PF14433	0.28434913465623	SUKH-3 immunity protein
PF14437	0.157109975188711	MafB19-like deaminase
PF14450	0	Cell division protein FtsA
PF14457	0.111803398874989	Prokaryotic E2 family A
PF14464	0.32583874244164	Prokaryotic homologs of the JAB domain
PF14486	0.512501929604271	Domain of unknown function (DUF4432)
PF14487	0.309143365209678	Domain of unknown function (DUF4433)
PF14488	0.265053135346409	Domain of unknown function (DUF4434)
PF14489	0	QueF-like protein
PF14491	0.111803398874989	Protein of unknown function (DUF4435)
PF14492	0.111803398874989	Elongation Factor G, domain II
PF14497	0.403897154474261	Glutathione S-transferase, C-terminal domain
PF14502	0.301892763255977	Helix-turn-helix domain
PF14503	0.301892763255977	YhfZ C-terminal domain
PF14520	0.550603811249092	Helix-hairpin-helix domain
PF14521	0.191182198207345	Lysine-specific metallo-endopeptidase
PF14524	0.32583874244164	Wzt C-terminal domain
PF14525	0.501737487466418	AraC-binding-like domain
PF14528	0.111803398874989	LAGLIDADG-like domain
PF14532	0.28434913465623	Sigma-54 interaction domain
PF14535	0.500632511321833	AMP-binding enzyme C-terminal domain
PF14542	0.317974204829116	GCN5-related N-acetyl-transferase
PF14549	0.452664404709647	DNA-binding transcriptional regulator Cro
PF14555	0.265053135346409	UBA-like domain
PF14559	0.496666100302682	Tetratricopeptide repeat
PF14561	0.111803398874989	Tetratricopeptide repeat
PF14568	0.111803398874989	SMI1-KNR4 cell-wall
PF14572	0	Phosphoribosyl synthetase-associated domain
PF14579	0.157109975188711	Helix-hairpin-helix motif
PF14581	0.111803398874989	SseB protein C-terminal domain
PF14583	0.265053135346409	Oligogalacturonate lyase
PF14602	0.762656914752796	Hexapeptide repeat of succinyl-transferase
PF14622	0.111803398874989	Ribonuclease-III-like
PF14657	0	Arm DNA-binding domain
PF14659	0.346547163758212	Phage integrase, N-terminal SAM-like domain
PF14667	0.392774937971778	Polysaccharide biosynthesis C-terminal domain
PF14681	0.111803398874989	Uracil phosphoribosyltransferase
PF14689	0.111803398874989	Sensor_kinase_SpoOB-type, alpha-helical domain
PF14690	0.759330151173396	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
PF14691	0.367810834705263	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14697	0.157109975188711	4Fe-4S dicluster domain
PF14698	0.191182198207345	Argininosuccinate lyase C-terminal
PF14706	0.423778960774289	Transposase DNA-binding
PF14710	0.157109975188711	Respiratory nitrate reductase alpha N-terminal
PF14711	0	Respiratory nitrate reductase beta C-terminal
PF14714	0	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
PF14718	0	Soluble lytic murein transglycosylase L domain
PF14720	0.194464535831607	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF14748	0	Pyrroline-5-carboxylate reductase dimerisation
PF14759	0.471329925566134	Reductase C-terminal
PF14760	0.111803398874989	Rnk N-terminus
PF14765	0.243588675923112	Polyketide synthase dehydratase
PF14785	0	Maltose transport system permease protein MalF P2 domain
PF14793	0	Domain of unknown function (DUF4478)
PF14805	0	Tetrahydrodipicolinate N-succinyltransferase N-terminal
PF14812	0	Transmembrane domain of transglycosylase PBP1 at N-terminal
PF14814	0	Bifunctional transglycosylase second domain
PF14815	0.191182198207345	NUDIX domain
PF14819	0	Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term
PF14821	0	Threonine synthase N terminus
PF14824	0	Sirohaem biosynthesis protein central
PF14833	0.602605104021203	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF14834	0	Glutathione S-transferase, C-terminal domain
PF14840	0.111803398874989	Processivity clamp loader gamma complex DNA pol III C-term
PF14841	0.479814046258904	FliG middle domain
PF14842	0.479814046258904	FliG N-terminal domain
PF14849	0	YidC periplasmic domain
PF14850	0.301892763255977	DNA-binding domain of Proline dehydrogenase
PF14855	0.509249882707865	Pilus-assembly fibrillin subunit, chaperone
PF14859	0.243588675923112	Colicin M
PF14863	0.33729189552198	Alkyl sulfatase dimerisation
PF14864	0.33729189552198	Alkyl sulfatase C-terminal
PF14883	0.411657655481415	Hypothetical glycosyl hydrolase family 13
PF14890	0.191182198207345	Intein splicing domain
PF14891	0.191182198207345	Effector protein
PF14897	0.455452202608308	EpsG family
PF15523	0.157109975188711	Novel toxin 16
PF15530	0.290949993528402	Bacterial toxin 25
PF15567	0.471329925566134	Immunity protein 35
PF15596	0.500632511321833	Immunity protein 57
PF15605	0.191182198207345	Bacterial toxin 28
PF15606	0.392774937971778	Bacterial toxin 34
PF15608	0.44133715118111	PELOTA RNA binding domain
PF15609	0.456839722053117	Phosphoribosyl transferase
PF15611	0.111803398874989	EH_Signature domain
PF15615	0.219320007803175	TerB-C domain
PF15616	0.28434913465623	TerY-C metal binding domain
PF15617	0.456839722053117	C-C_Bond_Lyase of the TIM-Barrel fold
PF15631	0.990780283221388	NTF2 fold immunity protein
PF15632	0.456839722053117	ATP-grasp in the biosynthetic pathway with Ter operon
PF15633	0.111803398874989	HYD1 signature containing ADP-ribosyltransferase
PF15635	0.157109975188711	GHH signature containing HNH/Endo VII superfamily nuclease toxin  2
PF15640	0.456839722053117	Metallopeptidase toxin 4
PF15647	0.243588675923112	Restriction endonuclease fold toxin 3
PF15654	0.191182198207345	Toxin with a conserved tryptophan and TIP tripeptide motif
PF15723	0.466436802942521	Motility quorum-sensing regulator, toxin of MqsA
PF15731	0.466436802942521	Antitoxin component of bacterial toxin-antitoxin system, MqsA
PF15738	0.501737487466418	Bacterial toxin of type II toxin-antitoxin system, YafQ
PF15781	0	ParE-like toxin of type II bacterial toxin-antitoxin system
PF15894	0.191182198207345	Inhibitor of glucose uptake transporter SgrT
PF15919	0.573132630948743	HicB_like antitoxin of bacterial toxin-antitoxin system
PF15922	0.111803398874989	YjeJ-like
PF15930	0	Domain of unknown function
PF15933	0.111803398874989	Antitoxin to bacterial toxin RNase LS or RnlA
PF15935	0.111803398874989	RNase LS, bacterial toxin
PF15937	0.474675105410219	prlF antitoxin for toxin YhaV_toxin
PF15939	0.243588675923112	Putative antitoxin of bacterial toxin-antitoxin system
PF15940	0.111803398874989	Family of unknown function
PF15941	0.420216942163227	FidL-like putative membrane protein
PF15943	0.309143365209678	Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT
PF15944	0.157109975188711	Domain of unknown function (DUF4752)
PF15945	0.475840362551257	Domain of unknown function (DUF4753)
PF15946	0	Domain of unknown function (DUF4754)
PF15947	0.219320007803175	Domain of unknown function (DUF4755)
PF15948	0.243588675923112	Domain of unknown function (DUF4756)
PF15953	0.301892763255977	Putative propanediol utilisation
PF15956	0	Domain of unknown function (DUF4760)
PF15958	0.111803398874989	Domain of unknown function (DUF4761)
PF15962	0.219320007803175	Domain of unknown function (DUF4765)
PF15975	0.248730956271219	Flotillin
PF15976	0.607833879704361	CS1-pili formation C-terminal
PF15977	0.111803398874989	Winged helix-turn-helix DNA binding
PF15978	0.505507640578799	Tn7-like transposition protein D
PF16031	0.219320007803175	TonB N-terminal region
PF16078	0.111803398874989	2-oxoglutarate dehydrogenase N-terminus
PF16080	0	Bacteriophage holin family HP1
PF16083	0.541914094738224	LydA holin phage, holin superfamily III
PF16084	0.290949993528402	LydA-holin antagonist
PF16123	0.243588675923112	Hydroxyacylglutathione hydrolase C-terminus
PF16124	0.111803398874989	RecQ zinc-binding
PF16154	0.466436802942521	Domain of unknown function (DUF4862)
PF16161	0.157109975188711	Domain of unknown function (DUF4867)
PF16162	0.265053135346409	Domain of unknown function (DUF4868)
PF16168	6.4157638139551	Adhesin of bacterial autotransporter system, probable stalk
PF16177	0.111803398874989	Acetyl-coenzyme A synthetase N-terminus
PF16184	0.335410196624968	Cadherin-like
PF16187	0	Middle or third domain of peptidase_M16
PF16193	0.317974204829116	AAA C-terminal domain
PF16197	1.5177744366362	Ketoacyl-synthetase C-terminal extension
PF16198	0.111803398874989	tRNA pseudouridylate synthase B C-terminal domain
PF16199	0.111803398874989	Radical_SAM C-terminal domain
PF16200	0	C-terminal region of band_7
PF16220	0.551034699911293	Domain of unknown function (DUF4880)
PF16263	0.111803398874989	Domain of unknown function (DUF4917)
PF16320	0.111803398874989	Ribosomal protein L7/L12 dimerisation domain
PF16325	0.191182198207345	Peptidase family U32 C-terminal domain
PF16326	0	ABC transporter C-terminal domain
PF16327	0.331614768112609	Cytochrome c-type biogenesis protein CcmF C-terminal
PF16330	0	MukB hinge domain
PF16331	0.223606797749979	TolA binding protein trimerisation
PF16344	0.551034699911293	Domain of unknown function (DUF4974)
PF16347	0.483755090248952	Domain of unknown function (DUF4976)
PF16353	0.223606797749979	Domain of unknown function(DUF4981)
PF16358	0	RcsF lipoprotein
PF16359	0.157109975188711	RcsD-ABL domain
PF16360	0.111803398874989	GTP-binding GTPase Middle Region
PF16362	0	YaiA protein
PF16363	0.750421822305565	GDP-mannose 4,6 dehydratase
PF16365	0	Ethanolamine utilization protein EutK C-terminus
PF16374	0	Cycle inhibiting factor (CIF)
PF16449	0.301892763255977	Fimbrillin MatB
PF16452	0.111803398874989	Bacteriophage CI repressor C-terminal domain
PF16456	0.371236387893486	YmgD protein
PF16461	0.111803398874989	Lambda phage tail tube protein, TTP
PF16473	0.502525268588178	3' exoribonuclease, RNase T-like
PF16509	0.362611833469554	TrfB plasmid transcriptional repressor
PF16510	0	Phage P22-like portal protein
PF16518	0.382364396414689	T3SS negative regulator,GrlR
PF16527	0	Two-component sensor protein CpxA, periplasmic domain
PF16532	0	Sf6-type phage tail needle knob or tip of some Caudovirales
PF16535	0.265053135346409	Type III cell invasion protein SipB
PF16549	0.461148813126632	Type II secretion system (T2SS) pilotin, S protein
PF16576	1.04571155594067	Barrel-sandwich domain of CusB or HlyD membrane-fusion
PF16582	0	Middle domain of thiamine pyrophosphate
PF16658	0.411657655481415	Class II release factor RF3, C-terminal domain
PF16677	0	DNA-packaging protein gp3
PF16693	0.392774937971778	Inner membrane component of T3SS, periplasmic domain
PF16747	0.332805489243922	Surface-adhesin protein E
PF16786	0.309143365209678	Recombination enhancement, RecA-dependent nuclease
PF16793	0.111803398874989	RepB DNA-primase from phage plasmid
PF16809	0.157109975188711	NleF caspase inhibitor
PF16816	0.332805489243922	DotD protein
PF16870	0.466436802942521	2-oxoglutarate dehydrogenase C-terminal
PF16874	0.28434913465623	Glycosyl hydrolase family 36 C-terminal domain
PF16875	0.28434913465623	Glycosyl hydrolase family 36 N-terminal domain
PF16881	0.111803398874989	N-terminal domain of lipoyl synthase of Radical_SAM family
